file_id,species,spectrogram_path,shape,dtype,mean,std,med,p10,p90,snr_db
ML38807_-_2025-10-21T214916.312,pickerel_frog,data\spectrograms\pickerel_frog\ML38807_-_2025-10-21T214916.312.npy,"(64, 431)",float32,-48.9510857164514,15.11558898573953,-53.422523498535156,-65.35084609985351,-23.784341239929194,0.0
ML506566271_-_2025-10-21T224141.440,pickerel_frog,data\spectrograms\pickerel_frog\ML506566271_-_2025-10-21T224141.440.npy,"(64, 431)",float32,-27.432610152008362,6.848033417771703,-27.3877592086792,-35.951668167114256,-19.028161048889157,0.0
ML53170-_2025-10-21T215209.876,pickerel_frog,data\spectrograms\pickerel_frog\ML53170-_2025-10-21T215209.876.npy,"(64, 431)",float32,-46.988930356302006,13.409726295730088,-50.85444641113281,-60.67994995117188,-26.1475751876831,0.0
ML632825903-_2025-10-21T224245.639,pickerel_frog,data\spectrograms\pickerel_frog\ML632825903-_2025-10-21T224245.639.npy,"(64, 431)",float32,-33.04932228895877,6.714936502285169,-35.15615272521973,-39.6998908996582,-23.364842033386225,0.0
ML634942421_-_2025-10-21T224349.216,pickerel_frog,data\spectrograms\pickerel_frog\ML634942421_-_2025-10-21T224349.216.npy,"(64, 431)",float32,-68.610403098408,19.854232315762573,-80.0,-80.0,-33.798286437988274,0.0
ML634942422-_2025-10-21T224450.980,pickerel_frog,data\spectrograms\pickerel_frog\ML634942422-_2025-10-21T224450.980.npy,"(64, 431)",float32,-62.586463711870586,25.92563636904061,-80.0,-80.0,-22.340887641906736,0.0
ML634942422,pickerel_frog,data\spectrograms\pickerel_frog\ML634942422.npy,"(64, 431)",float32,-33.4484176286896,10.181435808204682,-32.3881950378418,-39.14989013671875,-25.860997200012207,0.0
ML634942423-_2025-10-21T224635.020,pickerel_frog,data\spectrograms\pickerel_frog\ML634942423-_2025-10-21T224635.020.npy,"(64, 431)",float32,-33.4484176286896,10.181435808204682,-32.3881950378418,-39.14989013671875,-25.860997200012207,0.0
ML77288-_2025-10-21T215337.079,pickerel_frog,data\spectrograms\pickerel_frog\ML77288-_2025-10-21T215337.079.npy,"(64, 431)",float32,-46.150971870152,12.502835741978302,-50.887704849243164,-56.75871658325195,-27.315343475341784,0.0
ML77289-_2025-10-21T215449.897,pickerel_frog,data\spectrograms\pickerel_frog\ML77289-_2025-10-21T215449.897.npy,"(64, 431)",float32,-40.117717842819935,8.756187182395022,-42.41790199279785,-47.189191055297854,-28.22889823913574,0.0
ML79395_-_2025-10-21T215552.369,pickerel_frog,data\spectrograms\pickerel_frog\ML79395_-_2025-10-21T215552.369.npy,"(64, 431)",float32,-50.95464880645206,12.538965936381548,-56.25881767272949,-61.37885627746582,-33.965859985351564,0.0
ML79396_-_2025-10-21T220935.501,pickerel_frog,data\spectrograms\pickerel_frog\ML79396_-_2025-10-21T220935.501.npy,"(64, 431)",float32,-55.61920511410539,13.319250455051854,-60.8419132232666,-65.9044075012207,-37.5584560394287,0.0
Pickerel_Frog___Rana_palustris,pickerel_frog,data\spectrograms\pickerel_frog\Pickerel_Frog___Rana_palustris.npy,"(64, 431)",float32,-57.2528830350932,21.802771985001574,-64.4559555053711,-80.0,-23.102217102050776,0.0
XC883658_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,data\spectrograms\pickerel_frog\XC883658_-_Pickerel_Frog_-_Lithobates_palustris.npy,"(64, 431)",float32,-18.947601029282033,4.1370386850972105,-19.554500579833984,-23.674358558654784,-12.922286891937256,0.0
XC883800_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,data\spectrograms\pickerel_frog\XC883800_-_Pickerel_Frog_-_Lithobates_palustris.npy,"(64, 431)",float32,-47.96257687607248,12.758689343383079,-49.85694122314453,-63.34558448791504,-29.815319252014152,0.0
XC891068_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,data\spectrograms\pickerel_frog\XC891068_-_Pickerel_Frog_-_Lithobates_palustris.npy,"(64, 431)",float32,-37.68280560175808,16.19075134782739,-34.76822853088379,-62.63998374938965,-20.05220489501953,0.0
XC895175_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,data\spectrograms\pickerel_frog\XC895175_-_Pickerel_Frog_-_Lithobates_palustris.npy,"(64, 431)",float32,-22.826089771900957,8.72999534034143,-20.228090286254883,-35.15164375305176,-12.742639446258545,0.0
XC895182_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,data\spectrograms\pickerel_frog\XC895182_-_Pickerel_Frog_-_Lithobates_palustris.npy,"(64, 431)",float32,-27.68672544341491,8.155112507096243,-25.700241088867188,-39.10411491394043,-18.062184143066407,0.0
XC895184_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,data\spectrograms\pickerel_frog\XC895184_-_Pickerel_Frog_-_Lithobates_palustris.npy,"(64, 431)",float32,-30.019328833058513,7.86746032481465,-29.449317932128906,-41.21293830871582,-21.26082534790039,0.0
XC895187_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,data\spectrograms\pickerel_frog\XC895187_-_Pickerel_Frog_-_Lithobates_palustris.npy,"(64, 431)",float32,-20.624582981392567,8.162108468667801,-19.841569900512695,-30.028874397277832,-10.509569072723387,0.0
XC895188_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,data\spectrograms\pickerel_frog\XC895188_-_Pickerel_Frog_-_Lithobates_palustris.npy,"(64, 431)",float32,-24.35196060837698,9.14319136770516,-24.07639789581299,-34.60455551147461,-13.03095006942749,0.0
XC895189_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,data\spectrograms\pickerel_frog\XC895189_-_Pickerel_Frog_-_Lithobates_palustris.npy,"(64, 431)",float32,-33.9490488581273,8.713843220183655,-34.82438659667969,-42.35241279602051,-23.94632682800293,0.0
XC895191_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,data\spectrograms\pickerel_frog\XC895191_-_Pickerel_Frog_-_Lithobates_palustris.npy,"(64, 431)",float32,-32.75357163944681,6.689323159486574,-33.52655792236328,-39.94380340576172,-25.318564987182615,0.0
XC895192_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,data\spectrograms\pickerel_frog\XC895192_-_Pickerel_Frog_-_Lithobates_palustris.npy,"(64, 431)",float32,-30.319696504942502,7.066372591480202,-31.466553688049316,-37.77144584655762,-21.640942192077635,0.0
XC895199_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,data\spectrograms\pickerel_frog\XC895199_-_Pickerel_Frog_-_Lithobates_palustris.npy,"(64, 431)",float32,-32.318042307953824,7.593420482285457,-32.78948402404785,-41.11943321228027,-23.767234992980953,0.0
XC895203_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,data\spectrograms\pickerel_frog\XC895203_-_Pickerel_Frog_-_Lithobates_palustris.npy,"(64, 431)",float32,-34.34003211099767,18.221693168549308,-31.005033493041992,-80.0,-19.32755126953125,0.0
XC895204_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,data\spectrograms\pickerel_frog\XC895204_-_Pickerel_Frog_-_Lithobates_palustris.npy,"(64, 431)",float32,-28.889060706626235,8.24410085283218,-27.558876037597656,-37.777658462524414,-19.274040031433103,0.0
XC895206_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,data\spectrograms\pickerel_frog\XC895206_-_Pickerel_Frog_-_Lithobates_palustris.npy,"(64, 431)",float32,-34.97218174100129,10.794156117862698,-34.69529151916504,-45.99730224609375,-22.48400707244873,0.0
XC899250_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,data\spectrograms\pickerel_frog\XC899250_-_Pickerel_Frog_-_Lithobates_palustris.npy,"(64, 431)",float32,-32.08038882797113,5.782294494546213,-31.788480758666992,-39.26122055053711,-25.95582733154297,0.0
XC961803_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,data\spectrograms\pickerel_frog\XC961803_-_Pickerel_Frog_-_Lithobates_palustris.npy,"(64, 431)",float32,-29.949046165425234,9.484623666608654,-28.10817813873291,-44.94399719238281,-19.835559463500974,0.0
XC980159_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,data\spectrograms\pickerel_frog\XC980159_-_Pickerel_Frog_-_Lithobates_palustris.npy,"(64, 431)",float32,-37.55317021693749,11.197148567246602,-39.44129180908203,-49.268118667602536,-20.026556587219236,0.0
13-Southern-Leopard-Frog-call,southern_leopard_frog,data\spectrograms\southern_leopard_frog\13-Southern-Leopard-Frog-call.npy,"(64, 431)",float32,-51.34295873523727,23.107899435405187,-55.99958038330078,-80.0,-20.686119842529294,0.0
420100,southern_leopard_frog,data\spectrograms\southern_leopard_frog\420100.npy,"(64, 431)",float32,-51.059146257156286,20.479075228139678,-48.544742584228516,-80.0,-25.05951919555664,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-69,southern_leopard_frog,data\spectrograms\southern_leopard_frog\dlg_ggpd_n200-g2-m1-2003-c3-track-69.npy,"(64, 431)",float32,-54.57198323734675,13.915893845306252,-55.39495277404785,-72.03382797241211,-35.88628921508789,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-73,southern_leopard_frog,data\spectrograms\southern_leopard_frog\dlg_ggpd_n200-g2-m1-2003-c3-track-73.npy,"(64, 431)",float32,-63.38297696594849,15.389594504528398,-68.55779647827148,-80.0,-41.3101707458496,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-13,southern_leopard_frog,data\spectrograms\southern_leopard_frog\dlg_ggpd_n200-g2-m1-2013-c3-track-13.npy,"(64, 431)",float32,-50.19802017416589,21.711537677122127,-56.19477081298828,-74.66659927368164,-20.699537086486817,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-71,southern_leopard_frog,data\spectrograms\southern_leopard_frog\dlg_ggpd_n200-g2-m1-2013-c3-track-71.npy,"(64, 431)",float32,-54.589031048862395,13.918951438949653,-55.4050350189209,-72.05298385620117,-35.906427383422844,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-75,southern_leopard_frog,data\spectrograms\southern_leopard_frog\dlg_ggpd_n200-g2-m1-2013-c3-track-75.npy,"(64, 431)",float32,-63.417974248251895,15.37810746146786,-68.59288024902344,-80.0,-41.35087928771972,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-77,southern_leopard_frog,data\spectrograms\southern_leopard_frog\dlg_ggpd_n200-g2-m1-2013-c3-track-77.npy,"(64, 431)",float32,-60.222629628539636,16.634228715992677,-61.386648178100586,-80.0,-38.3911808013916,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-79,southern_leopard_frog,data\spectrograms\southern_leopard_frog\dlg_ggpd_n200-g2-m1-2013-c3-track-79.npy,"(64, 431)",float32,-42.246816032049686,14.776385880123822,-39.91806411743164,-63.88169631958008,-24.779500579833986,0.0
ML207038,southern_leopard_frog,data\spectrograms\southern_leopard_frog\ML207038.npy,"(64, 431)",float32,-42.01858378542272,13.749354012163327,-44.88541221618652,-57.47677307128906,-21.329807090759278,0.0
ML222804,southern_leopard_frog,data\spectrograms\southern_leopard_frog\ML222804.npy,"(64, 431)",float32,-30.206198279998695,12.148980040213093,-28.961347579956055,-48.081915283203124,-14.9474458694458,0.0
ML222805,southern_leopard_frog,data\spectrograms\southern_leopard_frog\ML222805.npy,"(64, 431)",float32,-32.89160204988206,12.274215275180527,-33.29852867126465,-49.36552734375,-14.437912464141844,0.0
ML222806,southern_leopard_frog,data\spectrograms\southern_leopard_frog\ML222806.npy,"(64, 431)",float32,-32.27737853086603,12.408128320934068,-32.27063179016113,-48.623522186279295,-15.753602504730223,0.0
ML222807,southern_leopard_frog,data\spectrograms\southern_leopard_frog\ML222807.npy,"(64, 431)",float32,-32.95884444334668,11.08265851270882,-33.57856750488281,-47.40818367004395,-17.39429874420166,0.0
ML230133,southern_leopard_frog,data\spectrograms\southern_leopard_frog\ML230133.npy,"(64, 431)",float32,-39.555999005891884,16.153516320386935,-37.343278884887695,-57.02563629150391,-21.655314636230468,0.0
ML230134,southern_leopard_frog,data\spectrograms\southern_leopard_frog\ML230134.npy,"(64, 431)",float32,-44.48613180064547,12.789463633753964,-43.7788028717041,-52.30133056640625,-30.89320430755615,0.0
ML230135,southern_leopard_frog,data\spectrograms\southern_leopard_frog\ML230135.npy,"(64, 431)",float32,-34.247501743123316,14.276403043696194,-31.151766777038574,-40.35808143615723,-23.771809577941895,0.0
ML230136,southern_leopard_frog,data\spectrograms\southern_leopard_frog\ML230136.npy,"(64, 431)",float32,-27.287520016722915,15.713138378336524,-23.507132530212402,-35.91810531616211,-15.006440067291258,0.0
ML230137,southern_leopard_frog,data\spectrograms\southern_leopard_frog\ML230137.npy,"(64, 431)",float32,-38.09769488743176,16.323743730732215,-36.00946807861328,-54.257019424438475,-18.557880401611325,0.0
ML506563231,southern_leopard_frog,data\spectrograms\southern_leopard_frog\ML506563231.npy,"(64, 431)",float32,-42.960230422493616,20.822098952896223,-38.17890739440918,-73.85540618896485,-16.57171649932861,0.0
ML506564971,southern_leopard_frog,data\spectrograms\southern_leopard_frog\ML506564971.npy,"(64, 431)",float32,-47.04671878507685,11.90271258804076,-46.36318588256836,-64.13757705688477,-31.643328857421874,0.0
ML506567411,southern_leopard_frog,data\spectrograms\southern_leopard_frog\ML506567411.npy,"(64, 431)",float32,-43.91621952962018,7.116048125324152,-44.72030448913574,-52.30803298950195,-34.32876129150391,0.0
ML506567921,southern_leopard_frog,data\spectrograms\southern_leopard_frog\ML506567921.npy,"(64, 431)",float32,-33.84856073055287,10.786847540881354,-36.36343955993652,-44.9082691192627,-17.716397094726553,0.0
ML630879753,southern_leopard_frog,data\spectrograms\southern_leopard_frog\ML630879753.npy,"(64, 431)",float32,-33.73358853223567,11.4480785381161,-32.26252746582031,-48.68469924926758,-20.23550453186035,0.0
ML635755045,southern_leopard_frog,data\spectrograms\southern_leopard_frog\ML635755045.npy,"(64, 431)",float32,-37.413817312265905,17.93712537060529,-40.53207206726074,-56.26652793884277,-9.05611238479614,0.0
ML635828698,southern_leopard_frog,data\spectrograms\southern_leopard_frog\ML635828698.npy,"(64, 431)",float32,-71.95465299902428,21.377719260264413,-80.0,-80.0,-20.51539249420166,0.0
ML636469390,southern_leopard_frog,data\spectrograms\southern_leopard_frog\ML636469390.npy,"(64, 431)",float32,-40.41991364025876,9.870481116974464,-43.558359146118164,-49.80637130737305,-26.289123916625975,0.0
ML636470844,southern_leopard_frog,data\spectrograms\southern_leopard_frog\ML636470844.npy,"(64, 431)",float32,-44.71054171729323,17.47796345173449,-51.528438568115234,-62.01149978637695,-15.580980682373044,0.0
ML637044382,southern_leopard_frog,data\spectrograms\southern_leopard_frog\ML637044382.npy,"(64, 431)",float32,-33.30208103713124,7.999103963279995,-34.40653038024902,-42.77842636108399,-22.092147064208984,0.0
Southern_Leopard_Frog___Rana_sphenocephala,southern_leopard_frog,data\spectrograms\southern_leopard_frog\Southern_Leopard_Frog___Rana_sphenocephala.npy,"(64, 431)",float32,-55.4943942421412,21.846463447754626,-57.18732833862305,-80.0,-26.715458488464353,0.0
XC883082_-_Southern_Leopard_Frog_-_Lithobates_sphenocephalus,southern_leopard_frog,data\spectrograms\southern_leopard_frog\XC883082_-_Southern_Leopard_Frog_-_Lithobates_sphenocephalus.npy,"(64, 431)",float32,-47.46975256198382,13.241868126344539,-49.81047058105469,-61.456512451171875,-27.978465461730952,0.0
XC894002_-_Southern_Leopard_Frog_-_Lithobates_sphenocephalus,southern_leopard_frog,data\spectrograms\southern_leopard_frog\XC894002_-_Southern_Leopard_Frog_-_Lithobates_sphenocephalus.npy,"(64, 431)",float32,-41.22207688483174,18.639764946555257,-36.741783142089844,-80.0,-22.944584465026853,0.0
XC961808_-_Southern_Leopard_Frog_-_Lithobates_sphenocephalus,southern_leopard_frog,data\spectrograms\southern_leopard_frog\XC961808_-_Southern_Leopard_Frog_-_Lithobates_sphenocephalus.npy,"(64, 431)",float32,-27.655707788716335,7.301901847880294,-29.297611236572266,-35.451481628417966,-16.556693458557127,0.0
XC977772_-_Southern_Leopard_Frog_-_Lithobates_sphenocephalus,southern_leopard_frog,data\spectrograms\southern_leopard_frog\XC977772_-_Southern_Leopard_Frog_-_Lithobates_sphenocephalus.npy,"(64, 431)",float32,-46.88417202434794,8.636292916067928,-48.71471977233887,-55.97792472839355,-35.575657272338866,0.0
XC979225_-_Southern_Leopard_Frog_-_Lithobates_sphenocephalus,southern_leopard_frog,data\spectrograms\southern_leopard_frog\XC979225_-_Southern_Leopard_Frog_-_Lithobates_sphenocephalus.npy,"(64, 431)",float32,-36.64920863623271,11.061369594236407,-35.73076820373535,-51.238132858276366,-22.758806419372558,0.0
XC984171_-_Southern_Leopard_Frog_-_Lithobates_sphenocephalus,southern_leopard_frog,data\spectrograms\southern_leopard_frog\XC984171_-_Southern_Leopard_Frog_-_Lithobates_sphenocephalus.npy,"(64, 431)",float32,-41.94965222588548,8.54828235564222,-41.842275619506836,-51.779867553710936,-32.55772933959961,0.0
295182,spring_peeper,data\spectrograms\spring_peeper\295182.npy,"(64, 431)",float32,-61.79534167563003,14.29410650161576,-64.92052459716797,-78.16968536376953,-41.59278831481934,0.0
43-Spring-Peeper-call,spring_peeper,data\spectrograms\spring_peeper\43-Spring-Peeper-call.npy,"(64, 431)",float32,-73.22882320042137,13.500956274690976,-80.0,-80.0,-57.68081054687499,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-67,spring_peeper,data\spectrograms\spring_peeper\dlg_ggpd_n200-g2-m1-2003-c3-track-67.npy,"(64, 431)",float32,-57.87607540957751,17.725491230063703,-52.76972579956055,-80.0,-37.12803153991699,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-68,spring_peeper,data\spectrograms\spring_peeper\dlg_ggpd_n200-g2-m1-2003-c3-track-68.npy,"(64, 431)",float32,-56.000610365322736,17.610234028014304,-57.852251052856445,-78.26995849609375,-32.83948860168457,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-69,spring_peeper,data\spectrograms\spring_peeper\dlg_ggpd_n200-g2-m1-2003-c3-track-69.npy,"(64, 431)",float32,-54.57198323734675,13.915893845306252,-55.39495277404785,-72.03382797241211,-35.88628921508789,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-78,spring_peeper,data\spectrograms\spring_peeper\dlg_ggpd_n200-g2-m1-2003-c3-track-78.npy,"(64, 431)",float32,-37.80164798783039,12.5426196106122,-38.3009147644043,-53.710706329345705,-21.315950202941895,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-79,spring_peeper,data\spectrograms\spring_peeper\dlg_ggpd_n200-g2-m1-2003-c3-track-79.npy,"(64, 431)",float32,-54.37215383188354,15.836568727690258,-55.897613525390625,-73.54798431396485,-30.48868541717529,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-43,spring_peeper,data\spectrograms\spring_peeper\dlg_ggpd_n200-g2-m1-2013-c3-track-43.npy,"(64, 431)",float32,-73.63357124904607,13.356803922501213,-80.0,-80.0,-58.37489242553708,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-69,spring_peeper,data\spectrograms\spring_peeper\dlg_ggpd_n200-g2-m1-2013-c3-track-69.npy,"(64, 431)",float32,-57.864483881957845,17.73047440007246,-52.756208419799805,-80.0,-37.1002613067627,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-70,spring_peeper,data\spectrograms\spring_peeper\dlg_ggpd_n200-g2-m1-2013-c3-track-70.npy,"(64, 431)",float32,-56.50801493549015,17.564410658949004,-58.65711975097656,-78.88802795410156,-33.2467544555664,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-71,spring_peeper,data\spectrograms\spring_peeper\dlg_ggpd_n200-g2-m1-2013-c3-track-71.npy,"(64, 431)",float32,-54.589031048862395,13.918951438949653,-55.4050350189209,-72.05298385620117,-35.906427383422844,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-72,spring_peeper,data\spectrograms\spring_peeper\dlg_ggpd_n200-g2-m1-2013-c3-track-72.npy,"(64, 431)",float32,-57.373733837581014,16.604438264655514,-60.19028854370117,-77.36177673339843,-32.98517990112302,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-73,spring_peeper,data\spectrograms\spring_peeper\dlg_ggpd_n200-g2-m1-2013-c3-track-73.npy,"(64, 431)",float32,-61.967667130610785,17.585397714679008,-67.13368225097656,-80.0,-37.07529067993162,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-74,spring_peeper,data\spectrograms\spring_peeper\dlg_ggpd_n200-g2-m1-2013-c3-track-74.npy,"(64, 431)",float32,-58.726741148016295,18.296014698904642,-64.48981094360352,-79.32389755249024,-26.639839553833006,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-75,spring_peeper,data\spectrograms\spring_peeper\dlg_ggpd_n200-g2-m1-2013-c3-track-75.npy,"(64, 431)",float32,-63.417974248251895,15.37810746146786,-68.59288024902344,-80.0,-41.35087928771972,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-76,spring_peeper,data\spectrograms\spring_peeper\dlg_ggpd_n200-g2-m1-2013-c3-track-76.npy,"(64, 431)",float32,-49.56998199245216,17.154850565925344,-51.23503494262695,-77.77091445922852,-27.792584609985347,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-77,spring_peeper,data\spectrograms\spring_peeper\dlg_ggpd_n200-g2-m1-2013-c3-track-77.npy,"(64, 431)",float32,-60.222629628539636,16.634228715992677,-61.386648178100586,-80.0,-38.3911808013916,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-80,spring_peeper,data\spectrograms\spring_peeper\dlg_ggpd_n200-g2-m1-2013-c3-track-80.npy,"(64, 431)",float32,-37.80610307062308,12.568036568212003,-38.28000259399414,-53.76118927001953,-21.293478202819824,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-81,spring_peeper,data\spectrograms\spring_peeper\dlg_ggpd_n200-g2-m1-2013-c3-track-81.npy,"(64, 431)",float32,-54.40769753710576,15.840796752596075,-55.94759750366211,-73.59785461425781,-30.502740859985344,0.0
ML307057,spring_peeper,data\spectrograms\spring_peeper\ML307057.npy,"(64, 431)",float32,-62.401127658594234,17.610421122818394,-65.87656784057617,-80.0,-40.791392898559565,0.0
ML633011812,spring_peeper,data\spectrograms\spring_peeper\ML633011812.npy,"(64, 431)",float32,-43.63971714900154,11.910836831946906,-45.71427345275879,-55.818931579589844,-25.87696857452392,0.0
ML633161734,spring_peeper,data\spectrograms\spring_peeper\ML633161734.npy,"(64, 431)",float32,-64.06986423089167,19.69330178135088,-80.0,-80.0,-37.061757278442386,0.0
ML633952175,spring_peeper,data\spectrograms\spring_peeper\ML633952175.npy,"(64, 431)",float32,-47.624953456516884,14.497619975044806,-50.13897895812988,-62.99369239807129,-27.94090900421142,0.0
ML634290686,spring_peeper,data\spectrograms\spring_peeper\ML634290686.npy,"(64, 431)",float32,-78.88300297566606,6.583306521818689,-80.0,-80.0,-80.0,0.0
ML634290687,spring_peeper,data\spectrograms\spring_peeper\ML634290687.npy,"(64, 431)",float32,-51.9324583860326,12.840360848260621,-54.66093826293945,-65.43596878051758,-33.8036563873291,0.0
ML634293720,spring_peeper,data\spectrograms\spring_peeper\ML634293720.npy,"(64, 431)",float32,-64.36878720015771,11.510408469171061,-67.29197311401367,-76.45719375610352,-47.92112236022949,0.0
ML634654824,spring_peeper,data\spectrograms\spring_peeper\ML634654824.npy,"(64, 431)",float32,-58.594080418175444,12.730971815289031,-61.39652633666992,-71.40155944824218,-42.0131721496582,0.0
ML634823078,spring_peeper,data\spectrograms\spring_peeper\ML634823078.npy,"(64, 431)",float32,-61.478885347114364,9.769754231988257,-63.648475646972656,-70.83409118652344,-50.775625991821286,0.0
ML634824700,spring_peeper,data\spectrograms\spring_peeper\ML634824700.npy,"(64, 431)",float32,-52.4937616224701,13.311424789850411,-55.182010650634766,-66.25068969726563,-38.04673881530761,0.0
ML634825913,spring_peeper,data\spectrograms\spring_peeper\ML634825913.npy,"(64, 431)",float32,-52.41640468014365,16.59062145046719,-52.95890808105469,-70.84947357177734,-31.294365692138662,0.0
ML634826239,spring_peeper,data\spectrograms\spring_peeper\ML634826239.npy,"(64, 431)",float32,-50.289302519226574,14.036525954463569,-51.9212532043457,-64.45859832763672,-32.93323822021483,0.0
ML634832857,spring_peeper,data\spectrograms\spring_peeper\ML634832857.npy,"(64, 431)",float32,-58.21239989594904,15.196484595400173,-63.462646484375,-71.74105224609374,-35.093944931030265,0.0
ML634834216,spring_peeper,data\spectrograms\spring_peeper\ML634834216.npy,"(64, 431)",float32,-43.26396107096268,8.766701404314732,-45.82646560668945,-51.2329216003418,-31.263274192810048,0.0
ML634836640,spring_peeper,data\spectrograms\spring_peeper\ML634836640.npy,"(64, 431)",float32,-43.229053388788365,10.350133802418618,-43.86993217468262,-54.019992446899415,-31.447708511352538,0.0
ML634877999,spring_peeper,data\spectrograms\spring_peeper\ML634877999.npy,"(64, 431)",float32,-48.240858103034114,7.836449090127631,-48.531150817871094,-57.06864128112793,-38.73680992126465,0.0
ML634927423,spring_peeper,data\spectrograms\spring_peeper\ML634927423.npy,"(64, 431)",float32,-31.430742209409892,6.44859813697414,-33.11506462097168,-37.463436889648435,-22.701663208007812,0.0
ML634964611,spring_peeper,data\spectrograms\spring_peeper\ML634964611.npy,"(64, 431)",float32,-43.02238550754545,5.256383852395742,-43.64517021179199,-47.9738094329834,-38.17061195373535,0.0
ML635206631,spring_peeper,data\spectrograms\spring_peeper\ML635206631.npy,"(64, 431)",float32,-40.061430592617135,7.469603920541924,-41.17835998535156,-47.674050903320314,-32.22850227355956,0.0
ML635214453,spring_peeper,data\spectrograms\spring_peeper\ML635214453.npy,"(64, 431)",float32,-56.370683454478424,21.988137218845416,-43.444297790527344,-80.0,-32.86944351196289,0.0
ML635214599,spring_peeper,data\spectrograms\spring_peeper\ML635214599.npy,"(64, 431)",float32,-54.28551902151786,25.370531566256226,-54.1662712097168,-80.0,-24.764273262023924,0.0
ML635610377,spring_peeper,data\spectrograms\spring_peeper\ML635610377.npy,"(64, 431)",float32,-39.502607981352405,7.919269516090475,-40.74197959899902,-47.13962287902832,-31.128111267089842,0.0
ML635610392,spring_peeper,data\spectrograms\spring_peeper\ML635610392.npy,"(64, 431)",float32,-45.3545926531686,9.28355766222814,-47.1711311340332,-53.61762008666992,-34.832065963745116,0.0
ML635625833,spring_peeper,data\spectrograms\spring_peeper\ML635625833.npy,"(64, 431)",float32,-33.61167436722329,13.964708070315027,-31.311452865600586,-42.11196632385254,-22.587219238281246,0.0
ML635625844,spring_peeper,data\spectrograms\spring_peeper\ML635625844.npy,"(64, 431)",float32,-35.42937809688724,6.952929564553292,-35.53073310852051,-44.127127456665036,-27.549441719055174,0.0
ML635628668,spring_peeper,data\spectrograms\spring_peeper\ML635628668.npy,"(64, 431)",float32,-52.70517913886538,6.828548993315814,-51.79864501953125,-61.53580093383789,-46.84391632080078,0.0
ML635628678,spring_peeper,data\spectrograms\spring_peeper\ML635628678.npy,"(64, 431)",float32,-61.614346152149885,8.328319973740836,-61.74650955200195,-70.48663177490235,-54.349009323120114,0.0
ML635628693,spring_peeper,data\spectrograms\spring_peeper\ML635628693.npy,"(64, 431)",float32,-44.36886663606991,8.651978828518672,-44.79315757751465,-53.331686401367186,-37.35453491210937,0.0
ML635750588,spring_peeper,data\spectrograms\spring_peeper\ML635750588.npy,"(64, 431)",float32,-52.5844838190867,8.922715137945909,-53.15309715270996,-62.384650421142574,-44.78168869018555,0.0
ML635870972,spring_peeper,data\spectrograms\spring_peeper\ML635870972.npy,"(64, 431)",float32,-47.383487943395664,9.73435007884297,-49.306419372558594,-56.3702278137207,-36.6323818206787,0.0
