file_id,species,shape,mean,std,snr_db
ML635707633,green_tree_frog,"(64, 431)",-50.903850228631576,18.770367995962758,0.0
ML636188271,green_tree_frog,"(64, 431)",-59.31118667212136,21.123885301088837,0.0
ML637653803,green_tree_frog,"(64, 431)",-51.283911471957396,24.498862239314526,0.0
ML643659771,green_tree_frog,"(64, 431)",-51.6805604108525,9.631604179102629,0.0
MP183846,green_tree_frog,"(64, 431)",-56.77790838562972,13.95769482239705,0.0
XC883344_-_North_American_Green_Treefrog_-_Dryophytes_cinereus,green_tree_frog,"(64, 431)",-49.10764319112572,22.90511008407568,0.0
XC883689_-_North_American_Green_Treefrog_-_Dryophytes_cinereus,green_tree_frog,"(64, 431)",-36.74361154879605,17.364133414934994,0.0
XC890467_-_North_American_Green_Treefrog_-_Dryophytes_cinereus,green_tree_frog,"(64, 431)",-39.929918295407795,18.673028976165078,0.0
XC978634_-_North_American_Green_Treefrog_-_Dryophytes_cinereus,green_tree_frog,"(64, 431)",-66.62756280504219,17.745811807398713,0.0
XC978638_-_North_American_Green_Treefrog_-_Dryophytes_cinereus,green_tree_frog,"(64, 431)",-54.64058655317173,16.313170445416166,0.0
XC979223_-_North_American_Green_Treefrog_-_Dryophytes_cinereus,green_tree_frog,"(64, 431)",-35.99052646313632,11.238514115098125,0.0
XC983489_-_North_American_Green_Treefrog_-_Dryophytes_cinereus,green_tree_frog,"(64, 431)",-40.295642266037014,9.208495011908937,0.0
XC983491_-_North_American_Green_Treefrog_-_Dryophytes_cinereus,green_tree_frog,"(64, 431)",-33.48048040284635,11.1596248061321,0.0
XC983494_-_North_American_Green_Treefrog_-_Dryophytes_cinereus,green_tree_frog,"(64, 431)",-50.188138423241206,13.405990384386447,0.0
225147,northern_cricket_frog,"(64, 431)",-55.23153248702429,17.330941936809012,0.0
230144,northern_cricket_frog,"(64, 431)",-49.407263835697606,18.35998684134018,0.0
47-northern-cricket-frog-call,northern_cricket_frog,"(64, 431)",-59.27874962036474,20.60585710007025,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-78,northern_cricket_frog,"(64, 431)",-37.80164798783039,12.5426196106122,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-79,northern_cricket_frog,"(64, 431)",-54.37215383188354,15.836568727690258,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-82,northern_cricket_frog,"(64, 431)",-47.34847302947479,16.979728388997913,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-89,northern_cricket_frog,"(64, 431)",-40.43826359090354,14.812684041880594,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-47,northern_cricket_frog,"(64, 431)",-60.84263208233632,19.99880895365434,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-80,northern_cricket_frog,"(64, 431)",-37.80610307062308,12.568036568212003,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-81,northern_cricket_frog,"(64, 431)",-54.40769753710576,15.840796752596075,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-84,northern_cricket_frog,"(64, 431)",-47.34770092032763,16.979128354455117,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-91,northern_cricket_frog,"(64, 431)",-40.445776940066274,14.815808959087887,0.0
ML105203,northern_cricket_frog,"(64, 431)",-51.768762835493774,18.440208568694036,0.0
ML105277,northern_cricket_frog,"(64, 431)",-52.7280463741578,17.917618792005968,0.0
ML118798,northern_cricket_frog,"(64, 431)",-63.0775442295416,18.899097875859525,0.0
ML118799,northern_cricket_frog,"(64, 431)",-64.78427865159138,16.12179209657947,0.0
ML129293,northern_cricket_frog,"(64, 431)",-56.065565378943205,12.087456488478455,0.0
ML129295,northern_cricket_frog,"(64, 431)",-44.720749991606674,15.089794773515552,0.0
ML129296,northern_cricket_frog,"(64, 431)",-59.05819630192424,13.372342219045583,0.0
ML129297,northern_cricket_frog,"(64, 431)",-62.69016707693756,13.075295313258366,0.0
ML129298,northern_cricket_frog,"(64, 431)",-58.00802973033795,11.577877177671938,0.0
ML138360,northern_cricket_frog,"(64, 431)",-54.273585753346815,15.164972941307806,0.0
ML141128,northern_cricket_frog,"(64, 431)",-48.13681813179063,9.513257854371904,0.0
ML179153,northern_cricket_frog,"(64, 431)",-58.548183873520514,17.613355229076976,0.0
ML182898,northern_cricket_frog,"(64, 431)",-48.07881937768924,12.978727821582865,0.0
ML183607,northern_cricket_frog,"(64, 431)",-52.278719301411144,8.667589324416209,0.0
ML183992,northern_cricket_frog,"(64, 431)",-61.80057802651155,15.92772599898991,0.0
ML184379,northern_cricket_frog,"(64, 431)",-51.099534825458605,14.783282646393294,0.0
ML184381,northern_cricket_frog,"(64, 431)",-46.473921370824364,14.876212279101109,0.0
ML184382,northern_cricket_frog,"(64, 431)",-57.91579210481621,16.620346986172954,0.0
ML184383,northern_cricket_frog,"(64, 431)",-58.42449130871594,16.289099590757345,0.0
ML184385,northern_cricket_frog,"(64, 431)",-60.19752860117678,16.47099669474954,0.0
ML184386,northern_cricket_frog,"(64, 431)",-59.56625449961687,16.505044959114006,0.0
ML184387,northern_cricket_frog,"(64, 431)",-55.44310589629094,17.00908053615398,0.0
ML184389,northern_cricket_frog,"(64, 431)",-55.60228109899087,17.513324002877773,0.0
ML191197,northern_cricket_frog,"(64, 431)",-44.15861621495604,13.314682301386679,0.0
ML192189,northern_cricket_frog,"(64, 431)",-45.3114497851226,10.346118482399918,0.0
ML192191,northern_cricket_frog,"(64, 431)",-45.224907030725284,15.30176987440003,0.0
ML193840,northern_cricket_frog,"(64, 431)",-55.40684663609811,13.546420133959765,0.0
ML193845,northern_cricket_frog,"(64, 431)",-55.981729727091476,11.931102365151563,0.0
ML193944,northern_cricket_frog,"(64, 431)",-44.15574094362712,14.930877376367544,0.0
ML193945,northern_cricket_frog,"(64, 431)",-61.45048460449047,12.83043581806877,0.0
ML193946,northern_cricket_frog,"(64, 431)",-42.15642592053333,18.739993098033306,0.0
ML193951,northern_cricket_frog,"(64, 431)",-65.43938620627064,12.28663087288819,0.0
ML193952,northern_cricket_frog,"(64, 431)",-61.42831196672264,12.434021153852541,0.0
ML193953,northern_cricket_frog,"(64, 431)",-63.51828682630079,12.802862353461293,0.0
ML193954,northern_cricket_frog,"(64, 431)",-61.22176370233851,12.365219345880343,0.0
ML193955,northern_cricket_frog,"(64, 431)",-66.10772603127907,12.55155175016873,0.0
ML194624,northern_cricket_frog,"(64, 431)",-62.36261056335924,14.292898357342045,0.0
ML194625,northern_cricket_frog,"(64, 431)",-68.51949962624403,11.592461714519702,0.0
ML194626,northern_cricket_frog,"(64, 431)",-60.65854139681344,13.334485950099527,0.0
ML194627,northern_cricket_frog,"(64, 431)",-62.94077359309329,13.52942933648067,0.0
ML194628,northern_cricket_frog,"(64, 431)",-67.59572012390586,12.506436196681216,0.0
ML194628_(2),northern_cricket_frog,"(64, 431)",-62.94077359309329,13.52942933648067,0.0
ML194629,northern_cricket_frog,"(64, 431)",-66.63190234326292,13.64307144462666,0.0
ML194630,northern_cricket_frog,"(64, 431)",-67.27830894965584,12.083688820644127,0.0
ML194631,northern_cricket_frog,"(64, 431)",-56.75357180965196,13.823270539716368,0.0
ML194632,northern_cricket_frog,"(64, 431)",-60.23600068937321,15.173745084816124,0.0
ML194633,northern_cricket_frog,"(64, 431)",-61.00081742553174,15.068860234257587,0.0
ML194634,northern_cricket_frog,"(64, 431)",-55.06339108684638,14.306873520039803,0.0
ML194635,northern_cricket_frog,"(64, 431)",-60.402965293060596,15.079411800581925,0.0
ML194636,northern_cricket_frog,"(64, 431)",-56.84033743539293,15.879113659486695,0.0
ML194637,northern_cricket_frog,"(64, 431)",-62.96732618447108,13.301820217315422,0.0
ML194638,northern_cricket_frog,"(64, 431)",-62.17911083474237,15.549786521967997,0.0
ML197585,northern_cricket_frog,"(64, 431)",-39.18833063176364,10.846853636280226,0.0
ML198441,northern_cricket_frog,"(64, 431)",-21.343421472318624,5.9123129024067405,0.0
ML198442,northern_cricket_frog,"(64, 431)",-43.017225876485114,8.450808635257031,0.0
ML198443,northern_cricket_frog,"(64, 431)",-52.67123451023395,10.141424779238733,0.0
ML198444,northern_cricket_frog,"(64, 431)",-54.27024000528724,10.795421961338077,0.0
ML198445,northern_cricket_frog,"(64, 431)",-54.937239552042044,10.714225368116077,0.0
ML198446,northern_cricket_frog,"(64, 431)",-58.34470063783315,10.291937060657892,0.0
ML198447,northern_cricket_frog,"(64, 431)",-55.85055757334711,12.093682415926294,0.0
ML198448,northern_cricket_frog,"(64, 431)",-48.548096528497204,13.521754297983007,0.0
ML198449,northern_cricket_frog,"(64, 431)",-51.58234731299833,14.154256819527975,0.0
ML198450,northern_cricket_frog,"(64, 431)",-57.61994772744981,14.60757814395042,0.0
ML198451,northern_cricket_frog,"(64, 431)",-55.9822810083766,14.546624323012725,0.0
ML198452,northern_cricket_frog,"(64, 431)",-55.59797933889583,13.603700933890865,0.0
ML198453,northern_cricket_frog,"(64, 431)",-52.68788519716041,15.538617715057267,0.0
ML198454,northern_cricket_frog,"(64, 431)",-55.37399147680837,14.378965958069704,0.0
ML198455,northern_cricket_frog,"(64, 431)",-60.63930414803758,13.522914451433255,0.0
ML198456,northern_cricket_frog,"(64, 431)",-52.862683253367095,14.32089050387922,0.0
ML198457,northern_cricket_frog,"(64, 431)",-58.74012156038301,13.383995771563367,0.0
ML198476,northern_cricket_frog,"(64, 431)",-51.503247902488766,15.22187330147336,0.0
ML198477,northern_cricket_frog,"(64, 431)",-58.59564878369775,12.882717057127293,0.0
ML198478,northern_cricket_frog,"(64, 431)",-57.009861422248896,12.177212497558456,0.0
ML198479,northern_cricket_frog,"(64, 431)",-51.08305460048662,16.08144931169412,0.0
ML198480,northern_cricket_frog,"(64, 431)",-55.05902451349383,16.172598860712853,0.0
ML198481,northern_cricket_frog,"(64, 431)",-59.36746511554773,14.226901305401064,0.0
ML198495,northern_cricket_frog,"(64, 431)",-56.08397948235412,11.475406990211363,0.0
ML198496,northern_cricket_frog,"(64, 431)",-50.267726364932315,7.115020598000552,0.0
ML199286,northern_cricket_frog,"(64, 431)",-52.1995630199457,13.847632763514934,0.0
ML199729,northern_cricket_frog,"(64, 431)",-53.30874785310708,16.208105986304254,0.0
ML199729_(2),northern_cricket_frog,"(64, 431)",-53.30874785310708,16.208105986304254,0.0
ML199732,northern_cricket_frog,"(64, 431)",-64.20480268896317,15.74187322451716,0.0
ML203488,northern_cricket_frog,"(64, 431)",-41.49386828250993,11.505500011419068,0.0
ML207048,northern_cricket_frog,"(64, 431)",-41.369528650943614,10.30165849015966,0.0
ML207062,northern_cricket_frog,"(64, 431)",-37.68030754025602,10.203464852261233,0.0
ML207854,northern_cricket_frog,"(64, 431)",-48.768017195977635,15.73103457116186,0.0
ML207854_(2),northern_cricket_frog,"(64, 431)",-48.768017195977635,15.73103457116186,0.0
ML207855,northern_cricket_frog,"(64, 431)",-51.201471486217464,16.80234978639791,0.0
ML207877,northern_cricket_frog,"(64, 431)",-56.37491957673894,15.726519583581117,0.0
ML207879,northern_cricket_frog,"(64, 431)",-44.09979425325748,17.846298265930475,0.0
ML207882,northern_cricket_frog,"(64, 431)",-60.322556895716005,16.004697485092468,0.0
ML207883,northern_cricket_frog,"(64, 431)",-50.075671532591095,18.08712416045142,0.0
ML207884,northern_cricket_frog,"(64, 431)",-54.75528080412241,13.566101383748228,0.0
ML207885,northern_cricket_frog,"(64, 431)",-52.37777622099404,17.08727848718873,0.0
ML207886,northern_cricket_frog,"(64, 431)",-71.24721740919172,14.335389042599676,0.0
ML207887,northern_cricket_frog,"(64, 431)",-56.62234351236002,16.978934181942236,0.0
ML207889,northern_cricket_frog,"(64, 431)",-58.710730091273234,15.165679265930757,0.0
ML207890,northern_cricket_frog,"(64, 431)",-54.505737227726975,17.183973931992217,0.0
ML207891,northern_cricket_frog,"(64, 431)",-51.5974394787803,16.461860996519277,0.0
ML207892,northern_cricket_frog,"(64, 431)",-57.64508704958687,16.590983764760335,0.0
ML207893,northern_cricket_frog,"(64, 431)",-64.3841287893375,15.384416322685079,0.0
ML207894,northern_cricket_frog,"(64, 431)",-62.2428969413457,13.861088676017244,0.0
ML207895,northern_cricket_frog,"(64, 431)",-67.77037575403595,14.120596637507514,0.0
ML207896,northern_cricket_frog,"(64, 431)",-65.07546370841234,16.766907439571952,0.0
ML207897,northern_cricket_frog,"(64, 431)",-66.63389775533825,15.822533773781133,0.0
ML207898,northern_cricket_frog,"(64, 431)",-69.94936341852849,14.667652599368473,0.0
ML207898_(2),northern_cricket_frog,"(64, 431)",-69.94936341852849,14.667652599368473,0.0
ML207903,northern_cricket_frog,"(64, 431)",-64.65645843713162,14.92759805984991,0.0
ML207904,northern_cricket_frog,"(64, 431)",-62.14402879677765,17.59520665973306,0.0
ML207910,northern_cricket_frog,"(64, 431)",-55.0816092690293,17.033038185071696,0.0
ML207910_(2),northern_cricket_frog,"(64, 431)",-55.0816092690293,17.033038185071696,0.0
ML207911,northern_cricket_frog,"(64, 431)",-53.499669028614626,16.94148032163669,0.0
ML207912,northern_cricket_frog,"(64, 431)",-59.6142373678994,15.851720362139178,0.0
ML207921,northern_cricket_frog,"(64, 431)",-55.13035259656868,17.056557696220857,0.0
ML207921_(2),northern_cricket_frog,"(64, 431)",-55.13035259656868,17.056557696220857,0.0
ML207930,northern_cricket_frog,"(64, 431)",-55.78474806162708,16.20326464850533,0.0
ML207939,northern_cricket_frog,"(64, 431)",-49.77648924019732,15.495667156985032,0.0
ML207940,northern_cricket_frog,"(64, 431)",-66.28602020617082,18.188239597880635,0.0
ML207941,northern_cricket_frog,"(64, 431)",-52.98788397437666,18.10396973739573,0.0
ML207943,northern_cricket_frog,"(64, 431)",-48.307484243730656,16.369078669042988,0.0
ML207944,northern_cricket_frog,"(64, 431)",-55.62142301841775,15.522963915165214,0.0
ML207945,northern_cricket_frog,"(64, 431)",-52.53055494226809,15.871018799501279,0.0
ML207967,northern_cricket_frog,"(64, 431)",-48.34842885308089,16.560644945912273,0.0
ML207969,northern_cricket_frog,"(64, 431)",-43.84376535248314,14.538514758914523,0.0
ML209078,northern_cricket_frog,"(64, 431)",-48.743310991579584,13.797896472405098,0.0
ML218555,northern_cricket_frog,"(64, 431)",-48.631167683793606,16.13023230238385,0.0
ML223224,northern_cricket_frog,"(64, 431)",-49.784462460336165,18.46810374110827,0.0
ML223225,northern_cricket_frog,"(64, 431)",-42.42116397059157,9.73296369617398,0.0
ML223986,northern_cricket_frog,"(64, 431)",-42.61041030847833,9.407652261490156,0.0
ML306046,northern_cricket_frog,"(64, 431)",-59.332268835773604,16.91188924881797,0.0
ML37363,northern_cricket_frog,"(64, 431)",-38.22301175893045,12.732950097468432,0.0
ML506562951,northern_cricket_frog,"(64, 431)",-39.52838457154495,8.924642538714378,0.0
ML506563071,northern_cricket_frog,"(64, 431)",-50.2863438478617,12.220979468700959,0.0
ML620106244,northern_cricket_frog,"(64, 431)",-57.38931205529901,14.349854529155271,0.0
ML620106678,northern_cricket_frog,"(64, 431)",-58.64919717525177,15.506645501221206,0.0
ML620106683,northern_cricket_frog,"(64, 431)",-66.16518096459852,16.04944243273455,0.0
ML620106683_(2),northern_cricket_frog,"(64, 431)",-66.16518096459852,16.04944243273455,0.0
ML620106684,northern_cricket_frog,"(64, 431)",-67.47172077510099,18.187188357468457,0.0
ML620106685,northern_cricket_frog,"(64, 431)",-52.97297501833699,14.800933610239406,0.0
ML620107163,northern_cricket_frog,"(64, 431)",-45.52116669294383,14.137811236085527,0.0
ML635105487,northern_cricket_frog,"(64, 431)",-54.599396380429475,14.790358110121309,0.0
ML635707704,northern_cricket_frog,"(64, 431)",-45.380372532040504,15.083133687303432,0.0
ML635890320,northern_cricket_frog,"(64, 431)",-63.51180900842505,22.13680901424693,0.0
ML635890320_(2),northern_cricket_frog,"(64, 431)",-63.51180900842505,22.13680901424693,0.0
ML85163,northern_cricket_frog,"(64, 431)",-54.453031253752464,16.344331079531255,0.0
ML85164,northern_cricket_frog,"(64, 431)",-53.399332493457194,16.040887258113628,0.0
ML85165,northern_cricket_frog,"(64, 431)",-59.12029437305894,12.682631222187728,0.0
ML85166,northern_cricket_frog,"(64, 431)",-53.92514541632822,16.864140715274768,0.0
ML86397,northern_cricket_frog,"(64, 431)",-52.655036150095356,13.633444422758677,0.0
Northern_Cricket_Frog___Acris_crepitans,northern_cricket_frog,"(64, 431)",-63.6799403228851,17.892371283346154,0.0
XC883343_-_Northern_Cricket_Frog_-_Acris_crepitans,northern_cricket_frog,"(64, 431)",-40.57846672974717,8.117268524950264,0.0
XC961796_-_Northern_Cricket_Frog_-_Acris_crepitans,northern_cricket_frog,"(64, 431)",-53.94410447107321,12.234914342091553,0.0
Bald_eagle_2,not_frogs,"(64, 431)",-64.11309837358043,13.327617815443846,0.0
bear,not_frogs,"(64, 431)",-69.47704476313427,20.422183316864587,0.0
Beluga-Whale-001,not_frogs,"(64, 431)",-44.09364534299086,13.731606874671346,0.0
bengal_tiger,not_frogs,"(64, 431)",-38.1198448212061,14.10209053989881,0.0
camel,not_frogs,"(64, 431)",-54.91465770876739,24.29214492099431,0.0
chimp,not_frogs,"(64, 431)",-62.63575679143316,10.586217924209908,0.0
Clydesdale,not_frogs,"(64, 431)",-50.76261202185447,19.775141581635133,0.0
dogbark,not_frogs,"(64, 431)",-59.50883126735964,17.047586381058128,0.0
domestic_cat,not_frogs,"(64, 431)",-66.66203032489304,16.538539589117523,0.0
elephant,not_frogs,"(64, 431)",-62.39593985567859,24.400235047608977,0.0
gibbon,not_frogs,"(64, 431)",-68.23420696356388,14.347692612633399,0.0
lamb,not_frogs,"(64, 431)",-48.78803789193835,17.324033935914226,0.0
lion_2,not_frogs,"(64, 431)",-37.44033286905482,12.865937402395117,0.0
mixkit-aggressive-beast-roar-13,not_frogs,"(64, 431)",-74.06917778110422,17.186267811424013,0.0
mixkit-ah-woman-exclamation-of-pain-2205,not_frogs,"(64, 431)",-76.79630606699294,11.940651294242805,0.0
mixkit-angry-cartoon-kitty-meow-94,not_frogs,"(64, 431)",-78.20228883257599,8.876402332695275,0.0
mixkit-angry-male-crowd-ambience-458,not_frogs,"(64, 431)",-28.69435137693539,12.452355721870088,0.0
mixkit-angry-wild-cat-roar-89,not_frogs,"(64, 431)",-77.06436382885806,11.603841856846657,0.0
mixkit-annoying-mosquito-sound-330,not_frogs,"(64, 431)",-65.95819530373313,22.904257729580504,0.0
mixkit-battle-man-scream-2175,not_frogs,"(64, 431)",-72.51161671231075,18.174077672765737,0.0
mixkit-bee-buzz-1926,not_frogs,"(64, 431)",-62.17856152627937,26.876368939742246,0.0
mixkit-big-bee-hard-flying-sound-42,not_frogs,"(64, 431)",-71.49651934182285,19.13942712737071,0.0
mixkit-big-crowd-laughing-460,not_frogs,"(64, 431)",-53.4809811685727,22.889666576840796,0.0
mixkit-big-wild-cat-long-purr-96,not_frogs,"(64, 431)",-64.74455326432556,22.920343328550366,0.0
mixkit-big-wild-cat-long-purr-96_(1),not_frogs,"(64, 431)",-64.74455326432556,22.920343328550366,0.0
mixkit-big-wild-cat-scary-roar-88,not_frogs,"(64, 431)",-72.86188844574093,19.260906286635095,0.0
mixkit-big-wild-cat-slow-moan-90,not_frogs,"(64, 431)",-67.94664199463591,17.71799332102459,0.0
mixkit-big-wild-eagle-calling-70,not_frogs,"(64, 431)",-78.9618135176236,5.931072078632303,0.0
mixkit-bird-movement-while-flying-2703_(1),not_frogs,"(64, 431)",-55.69753086923896,26.46479071542935,0.0
mixkit-busy-park-playground-with-kids-playing-2264,not_frogs,"(64, 431)",-34.63233199107121,9.423029759832357,0.0
mixkit-campfire-night-wind-1736,not_frogs,"(64, 431)",-34.25535492014719,6.854549357645631,0.0
mixkit-cartoon-girl-saying-no-no-no-2257,not_frogs,"(64, 431)",-75.90070953871839,12.150720484189407,0.0
mixkit-cartoon-insect-buzzing-31,not_frogs,"(64, 431)",-77.37091173700072,11.462811998580625,0.0
mixkit-cartoon-kitty-begging-meow-92,not_frogs,"(64, 431)",-75.81130274055037,12.26913068933845,0.0
mixkit-child-laughing-happily-2263,not_frogs,"(64, 431)",-77.54845398519267,10.374579493319217,0.0
mixkit-creature-sad-crying-465,not_frogs,"(64, 431)",-37.819182890715844,12.945032946731905,0.0
mixkit-cricket-chirp-1927,not_frogs,"(64, 431)",-78.80892310995098,6.929650471667122,0.0
mixkit-crickets-and-insects-in-the-wild-ambience-39,not_frogs,"(64, 431)",-34.33337184928548,9.63028342199701,0.0
mixkit-crickets-and-insects-in-the-wild-ambience-39_(1),not_frogs,"(64, 431)",-34.33337184928548,9.63028342199701,0.0
mixkit-crickets-singing-in-a-jungle-at-night-2416,not_frogs,"(64, 431)",-45.8715554211816,22.242508832589046,0.0
mixkit-crowd-in-church-applauding-484,not_frogs,"(64, 431)",-23.545157622796616,9.813384973622265,0.0
mixkit-domestic-cat-hungry-meow-45,not_frogs,"(64, 431)",-77.32527866579264,11.096981222660158,0.0
mixkit-double-little-bird-chirp-21,not_frogs,"(64, 431)",-78.93107222245354,5.894576472801347,0.0
mixkit-farm-animals-in-the-morning-7,not_frogs,"(64, 431)",-33.62438726675828,10.869420456536988,0.0
mixkit-fast-insect-pass-by-321,not_frogs,"(64, 431)",-75.77998613471082,14.36237475277859,0.0
mixkit-female-cheerful-laughter-416,not_frogs,"(64, 431)",-65.22675252710998,20.55061905183463,0.0
mixkit-female-microphone-countdown-341,not_frogs,"(64, 431)",-43.63345782871935,12.374612199577506,0.0
mixkit-female-says-thank-you-380,not_frogs,"(64, 431)",-78.0618841647756,8.629553137337801,0.0
mixkit-females-laugh-425,not_frogs,"(64, 431)",-77.29544193223292,10.199306761580209,0.0
mixkit-fighting-mans-voice-2171,not_frogs,"(64, 431)",-77.63793358051169,10.676442163735048,0.0
mixkit-flock-of-wild-geese-20,not_frogs,"(64, 431)",-64.54333156807101,18.847685141106734,0.0
mixkit-fly-buzz-trapped-in-a-window-2695,not_frogs,"(64, 431)",-34.80004708451843,23.276837133700102,0.0
mixkit-fly-wings-movement-2697,not_frogs,"(64, 431)",-52.7549162292356,27.444855422444093,0.0
mixkit-forest-birds-singing-1212,not_frogs,"(64, 431)",-76.53542988845892,10.964535165400358,0.0
mixkit-forest-with-birds-singing-1235,not_frogs,"(64, 431)",-45.898555079392935,11.544009733033693,0.0
mixkit-happy-child-laughing-2265,not_frogs,"(64, 431)",-73.67118731044285,14.15674763139672,0.0
mixkit-hawk-call-squawk-1277,not_frogs,"(64, 431)",-75.88072550428163,12.062337915206598,0.0
mixkit-huge-crowd-cheering-victory-462,not_frogs,"(64, 431)",-37.45229017772559,23.179360780012324,0.0
mixkit-human-fighter-pain-scream-2768,not_frogs,"(64, 431)",-76.13052673772704,12.960120171931676,0.0
mixkit-juicy-insect-fast-squish-324,not_frogs,"(64, 431)",-77.91026473759291,9.591129506991361,0.0
mixkit-jungle-rain-and-birds-2392,not_frogs,"(64, 431)",-19.636680312826364,10.719554658734715,0.0
mixkit-kids-playing-and-laughing-2261,not_frogs,"(64, 431)",-66.23653153176235,15.02124582497442,0.0
mixkit-large-fly-buzzing-41,not_frogs,"(64, 431)",-71.95971957123957,20.869690806498433,0.0
mixkit-little-baby-sneeze-2214,not_frogs,"(64, 431)",-77.50036588540245,11.017017591148303,0.0
mixkit-little-bird-calling-chirp-23,not_frogs,"(64, 431)",-79.16029945133457,5.768921167456589,0.0
mixkit-little-bird-calling-chirp-23_(1),not_frogs,"(64, 431)",-79.16029945133457,5.768921167456589,0.0
mixkit-little-birds-singing-in-the-trees-17,not_frogs,"(64, 431)",-71.4630841572365,15.86083834706399,0.0
mixkit-little-cat-attention-meow-86,not_frogs,"(64, 431)",-78.23350210522416,8.520508198444794,0.0
mixkit-little-cat-pain-meow-87,not_frogs,"(64, 431)",-78.11045009820893,9.009127444126685,0.0
mixkit-little-pug-dog-heavy-breathing-57,not_frogs,"(64, 431)",-55.46147223657079,26.785007651174414,0.0
mixkit-male-clearing-the-throat-2226,not_frogs,"(64, 431)",-75.60315839097491,13.835789856397184,0.0
mixkit-medium-size-bird-flutter-63,not_frogs,"(64, 431)",-65.27080808274162,23.905725171992913,0.0
mixkit-medium-size-dog-walking-pant-58,not_frogs,"(64, 431)",-43.465080924937176,11.98250419309636,0.0
mixkit-morning-birds-singing-2467,not_frogs,"(64, 431)",-57.912442902504985,10.32603421110092,0.0
mixkit-morning-sound-in-a-garden-2464,not_frogs,"(64, 431)",-39.06564411854592,5.643666264732377,0.0
mixkit-natural-ambience-with-flowing-water-and-birds-61,not_frogs,"(64, 431)",-40.941575197152915,11.85130139483454,0.0
mixkit-night-crickets-near-the-swamp-1782,not_frogs,"(64, 431)",-42.60736291176205,10.650610319570626,0.0
mixkit-owl-in-a-forest-2466,not_frogs,"(64, 431)",-36.56894129355656,7.030006322073011,0.0
mixkit-people-indoors-ambience-2981,not_frogs,"(64, 431)",-27.476685860006274,8.608004757921114,0.0
mixkit-playground-with-kids-playing-2266,not_frogs,"(64, 431)",-40.26495432321268,8.356638605135839,0.0
mixkit-quick-insect-buzz-33,not_frogs,"(64, 431)",-78.31979072416361,9.05818586303813,0.0
mixkit-rain-in-the-jungle-and-birds-2431,not_frogs,"(64, 431)",-26.6609633248429,8.966458113520593,0.0
mixkit-rattlesnake-moving-the-tail-2497,not_frogs,"(64, 431)",-76.60954680157234,12.678381859220163,0.0
mixkit-restaurant-crowd-talking-ambience-444,not_frogs,"(64, 431)",-24.64331778213209,7.074053987484639,0.0
mixkit-river-in-the-forest-with-birds-1216,not_frogs,"(64, 431)",-30.969156448498126,6.618087331560207,0.0
mixkit-river-shore-insect-noise-1785,not_frogs,"(64, 431)",-43.734090283539,18.811079468686142,0.0
mixkit-river-surroundings-in-the-jungle-2451,not_frogs,"(64, 431)",-31.38389870828653,10.925223372330578,0.0
mixkit-running-through-the-forest-1232,not_frogs,"(64, 431)",-31.822850449123095,7.261116603366979,0.0
mixkit-sci-fi-single-cricket-1778,not_frogs,"(64, 431)",-67.72572296121419,18.329053663160497,0.0
mixkit-sea-waves-with-birds-loop-1185,not_frogs,"(64, 431)",-34.93012640471387,9.08082665437222,0.0
mixkit-short-rooster-crowing-2470,not_frogs,"(64, 431)",-75.26393526730294,12.533122124179966,0.0
mixkit-sick-man-sneeze-2213,not_frogs,"(64, 431)",-76.71982164495125,13.187772600835432,0.0
mixkit-sick-woman-coughing-2218,not_frogs,"(64, 431)",-76.19320765668375,13.724956391075915,0.0
mixkit-single-cricket-screech-1780,not_frogs,"(64, 431)",-77.40554677150504,10.20531076993904,0.0
mixkit-small-cricket-screech-1781,not_frogs,"(64, 431)",-78.65986656312876,7.198088481072105,0.0
mixkit-small-crowd-laugh-and-applause-422,not_frogs,"(64, 431)",-52.171073819858535,26.486982990225243,0.0
mixkit-sounds-of-the-river-and-birds-2453,not_frogs,"(64, 431)",-28.072147323609506,8.49922585537174,0.0
mixkit-strong-breathing-of-a-person-2232,not_frogs,"(64, 431)",-54.35192088253813,28.0086234658952,0.0
mixkit-summer-crickets-loop-1788,not_frogs,"(64, 431)",-45.70625221027437,13.601504408036718,0.0
mixkit-summer-night-crickets-1787,not_frogs,"(64, 431)",-46.489324925048166,14.91936754697481,0.0
mixkit-summer-night-crickets-loop-1789,not_frogs,"(64, 431)",-54.180936911681414,18.666116617856964,0.0
mixkit-summer-night-in-the-forest-1227,not_frogs,"(64, 431)",-29.02014775321821,9.598239015435547,0.0
mixkit-sweet-kitty-meow-93,not_frogs,"(64, 431)",-77.59347536575628,9.633452431548125,0.0
mixkit-urban-park-and-traffic-2932,not_frogs,"(64, 431)",-43.49859956304463,8.321363854449126,0.0
mixkit-walking-in-the-forest-with-birds-1231,not_frogs,"(64, 431)",-41.984012950756295,10.44180960604407,0.0
